month,product_id,label
2021-03,1044,2116.3459348189876
2021-01,1045,2099.3077413259584
2021-02,1045,296.14110898990845
2021-03,1045,1318.546619032909
2021-01,1046,7610.481012086445
2021-02,1046,730.1268945176618
2021-03,1046,4750.515182980011
2021-01,1047,1912.5819127575671
2021-02,1047,281.3098073088525
2021-03,1047,1087.6588193512796
2021-01,1048,855.8810675972636
2021-02,1048,300.78727400368047
2021-03,1048,1105.9722824517926
2021-01,1049,2396.151980685585
2021-02,1049,553.3646218239239
2021-03,1049,2344.154997254788
2021-01,1050,2207.8554650686106
2021-02,1050,228.98390242413927
2021-03,1050,1574.7824776644304
2021-01,1051,2381.4441245239
2021-02,1051,41.35677824719514
2021-03,1051,971.661739710362
2021-01,1052,5020.497143969789
2021-02,1052,718.9263853885046
2021-03,1052,4203.352888218703
2021-01,1053,855.8820638568185
2021-02,1053,0.0
2021-03,1053,1569.578512928837
2021-01,1054,2399.59377683919
2021-02,1054,276.56703220286283
2021-03,1054,1674.3390666326634
2021-01,1055,3241.7658137844396
2021-02,1055,917.3486731191508
2021-03,1055,1524.1264376372408
2021-01,1056,7129.859402473411
2021-02,1056,804.7965324185261
2021-03,1056,4550.716665152854
2021-01,1057,2397.365601459975
2021-02,1057,312.47070878071423
2021-03,1057,1514.0299653445031
2021-01,1058,853.1435716258347
2021-02,1058,1.715196481171589
2021-03,1058,926.6649169289332
2021-01,1059,2626.9364997103944
2021-02,1059,41.85844674185822
2021-03,1059,1521.8714021658902
2021-01,1060,2614.4347218143253
2021-02,1060,45.43129438903148
2021-03,1060,1524.6748415838765
2021-01,1061,2672.9748871051233
2021-02,1061,341.3835152412609
2021-03,1061,1483.8400635145726
2021-01,1062,2650.124979915937
2021-02,1062,0.0
2021-03,1062,1171.7040729438895
2021-01,1063,3781.8136529868875
2021-02,1063,389.8772423450339
2021-03,1063,1937.729671124885
2021-01,1064,2901.351797336382
2021-02,1064,562.5068865999464
2021-03,1064,2444.841177000043
2021-01,1065,2661.943878524267
2021-02,1065,577.4141227035925
2021-03,1065,2003.8666648809858
2021-01,1066,7812.235446417577
2021-02,1066,1644.383148385956
2021-03,1066,7001.933647479382
2021-01,1067,3105.985684345964
2021-02,1067,488.0704855063616
2021-03,1067,1767.5600631341986
2021-01,1068,5127.789307212053
2021-02,1068,1539.4393467134855
2021-03,1068,3084.3962570069802
2021-01,1069,5352.902207258476
2021-02,1069,1841.8010574005107
2021-03,1069,2528.2046933527313
2021-01,1070,15582.51220475975
2021-02,1070,4795.789476344222
2021-03,1070,19578.003697230422
2021-01,1071,17929.467031837834
2021-02,1071,5725.937034479379
2021-03,1071,19368.84300384718
2021-01,1072,9521.533637734121
2021-02,1072,1952.1891591893743
2021-03,1072,8338.637504416281
2021-01,1073,13461.991009559017
2021-02,1073,3031.594588382251
2021-03,1073,10771.738507817718
2021-01,1074,7824.8484127525135
2021-02,1074,2721.3304017781097
2021-03,1074,3169.1195624686834
2021-01,1075,5654.762996846006
2021-02,1075,1315.356219237396
2021-03,1075,3056.547872384557
2021-01,1076,7676.618897912606
2021-02,1076,2495.085566289324
2021-03,1076,6290.520362655807
2021-01,1077,6123.423509173405
2021-02,1077,1290.9021390722392
2021-03,1077,3589.7255169677424
2021-01,1078,4311.61834365453
2021-02,1078,628.1712283020711
2021-03,1078,2121.732464095246
2021-01,1079,2005.0673646670193
2021-02,1079,503.80219492213286
2021-03,1079,1695.6854775836437
2021-01,1080,3048.639471390195
2021-02,1080,402.49609836003435
2021-03,1080,1639.5144577536357
2021-01,1081,5823.635870958121
2021-02,1081,1653.449103371626
2021-03,1081,1836.8839593670414
2021-01,1082,6838.806096100902
2021-02,1082,1609.3278739508194
2021-03,1082,5470.813126808354
2021-01,1083,5274.876253602567
2021-02,1083,1653.7823321539015
2021-03,1083,2170.5946340913783
2021-01,1084,7066.648930961897
2021-02,1084,2869.4001214562654
2021-03,1084,4333.9404724729
2021-01,1085,5125.262219761862
2021-02,1085,1775.6833757049483
2021-03,1085,2145.5082298952766
2021-01,1086,16822.652935210306
2021-02,1086,2629.608225952986
2021-03,1086,16331.406521271776
2021-01,1087,2209.3071231324425
2021-02,1087,113.3514448587885
2021-03,1087,1302.0553871559084
2021-01,1088,3543.4310855959952
2021-02,1088,1732.5289723964793
2021-03,1088,2068.3747118154333
2021-01,1089,4703.3731678168515
2021-02,1089,1044.5147582509783
2021-03,1089,1765.8432109561918
2021-01,1090,7805.987909569258
2021-02,1090,2123.6886837932534
2021-03,1090,3122.432993384859
2021-01,1091,2502.870704326706
2021-02,1091,307.8927322528631
2021-03,1091,1475.890815527849
2021-01,1092,5822.153337943804
2021-02,1092,1375.449841963088
2021-03,1092,3296.407923558566
2021-01,1093,2821.28879373957
2021-02,1093,169.25441558622305
2021-03,1093,1662.7855696028919
2021-01,1094,5628.241860639635
2021-02,1094,1677.4079904537002
2021-03,1094,2323.469544796054
2021-01,1095,7707.540501246951
2021-02,1095,2325.2515131261257
2021-03,1095,3117.884573443403
2021-01,1096,10093.05262939126
2021-02,1096,3005.986612055948
2021-03,1096,5405.657893674625
2021-01,1097,5568.697182595545
2021-02,1097,1103.2553376662681
2021-03,1097,3049.2523815225013
2021-01,1098,8517.659204494612
2021-02,1098,4815.629636659315
2021-03,1098,6441.889116387021
2021-01,1099,18243.31457390001
2021-02,1099,8101.039881797307
2021-03,1099,21649.828377648395
2021-01,1100,17700.777819049435
2021-02,1100,5259.151894169484
2021-03,1100,13825.513058179364
2021-01,1101,6432.756725130588
2021-02,1101,1608.2268204641587
2021-03,1101,3741.240263678432
2021-01,1102,2742.542662559812
2021-02,1102,620.7506810713293
2021-03,1102,1614.686730880188
2021-01,1103,2748.296365289033
2021-02,1103,229.68765047445444
2021-03,1103,1686.580353195092
2021-01,1104,1779.1458747788283
2021-02,1104,391.99347997545397
2021-03,1104,1201.2377584875594
2021-01,1105,3810.2151780617937
2021-02,1105,508.939951490701
2021-03,1105,1772.8547653376004
2021-01,1106,3279.2292164558135
2021-02,1106,922.1172420553489
2021-03,1106,1341.250241397674
2021-01,1107,871.7869789093279
2021-02,1107,19.871989151682726
2021-03,1107,483.92633942349187
2021-01,1108,739.1346339711454
2021-02,1108,0.0
2021-03,1108,463.72113727733415
2021-01,1109,3297.557229504344
2021-02,1109,440.8840776400373
2021-03,1109,2078.4454764078164
2021-01,1110,5591.69392526377
2021-02,1110,938.52396882466
2021-03,1110,2507.1999835681004
2021-01,1111,3152.803715714759
2021-02,1111,314.7523027907143
2021-03,1111,2058.037569196757
2021-01,1112,2920.9886823480265
2021-02,1112,87.73713146616201
2021-03,1112,3188.6091255239944
2021-01,1113,5524.377963025329
2021-02,1113,2469.2122734925288
2021-03,1113,4004.9912559282484
2021-01,1114,4594.25931923298
2021-02,1114,1087.348577437356
2021-03,1114,3513.62150088417
2021-01,1115,5069.2824084562935
2021-02,1115,1266.624142728059
2021-03,1115,3886.0417778876786
2021-01,1116,5659.750369017299
2021-02,1116,2438.7213741332894
2021-03,1116,3372.956891972447
2021-01,1117,3985.416458611579
2021-02,1117,616.1828818151406
2021-03,1117,4559.132690667357
2021-01,1118,2822.7761534591396
2021-02,1118,454.92261208482057
2021-03,1118,3206.0738676134893
2021-01,1119,2561.0770179403203
2021-02,1119,2.6666702724195916
2021-03,1119,4261.6012837697
2021-01,1120,3188.8398386186186
2021-02,1120,676.3081532019186
2021-03,1120,2054.1966509612957
2021-01,1121,4676.881115867157
2021-02,1121,746.7933349487844
2021-03,1121,2380.514381848027
2021-01,1122,1031.6606492423848
2021-02,1122,4.121455520402224
2021-03,1122,6831.203080376338
2021-01,1123,619.6472750276781
2021-02,1123,0.0
2021-03,1123,1510.4130457366928
2021-01,1124,947.5172654368649
2021-02,1124,0.0
2021-03,1124,2801.2157416675423
2021-01,1125,640.2881202632454
2021-02,1125,0.0
2021-03,1125,2735.07909775662
2021-01,1126,2934.152738986522
2021-02,1126,222.04384963020047
2021-03,1126,1849.0962170851503
2021-01,1127,3077.568421474261
2021-02,1127,254.16136506203466
2021-03,1127,4659.863790794321
2021-01,1128,2283.4648792544426
2021-02,1128,7.874074822345368
2021-03,1128,2403.856401336432
2021-01,1129,2862.521892344905
2021-02,1129,196.79473538445535
2021-03,1129,3311.7451575340056
2021-01,1130,787.646905052542
2021-02,1130,0.0
2021-03,1130,3031.298759313512
2021-01,1131,580.8114364589968
2021-02,1131,0.0
2021-03,1131,326.1203035577944
2021-01,1132,2189.2654069895566
2021-02,1132,0.0
2021-03,1132,3281.077703028188
2021-01,1133,5097.450733410753
2021-02,1133,679.072656940259
2021-03,1133,2467.093226500726
2021-01,1134,3509.2915603729907
2021-02,1134,523.7354222038776
2021-03,1134,3462.161197199822
2021-01,1135,2436.77650003799
2021-02,1135,0.0
2021-03,1135,3208.580701118911
2021-01,1136,1031.6606640615234
2021-02,1136,0.0
2021-03,1136,2725.3487441869784
2021-01,1137,834.0891481794972
2021-02,1137,353.3209301512011
2021-03,1137,308.7797244377296
2021-01,1138,927.4526173321907
2021-02,1138,60.82988195022109
2021-03,1138,772.0311692837503
2021-01,1139,956.0614842110347
2021-02,1139,0.0
2021-03,1139,320.66381981525353
2021-01,1140,7010.375990374388
2021-02,1140,1203.1528721521902
2021-03,1140,13003.91010670356
2021-01,1141,4648.1642306195945
2021-02,1141,799.8515599536387
2021-03,1141,3231.6085600685597
2021-01,1142,5739.638047217671
2021-02,1142,2415.169216738049
2021-03,1142,4379.033501817996
2021-01,1143,3155.2881188109272
2021-02,1143,532.548259628106
2021-03,1143,2072.2123567871954
2021-01,1145,618.720014882243
2021-02,1145,0.0
2021-03,1145,1750.3215988435397
2021-01,1146,579.6567095283916
2021-02,1146,0.0
2021-03,1146,2748.197062374581
2021-01,1147,1031.811950561014
2021-02,1147,0.0
2021-03,1147,8069.874700694498
2021-01,1148,579.6567095283916
2021-02,1148,0.0
2021-03,1148,171.06880274489464
2021-01,1149,580.8246059056755
2021-02,1149,0.0
2021-03,1149,308.91510632557026
2021-01,1150,579.6567113320557
2021-02,1150,0.0
2021-03,1150,2449.0102933969188
2021-01,1151,618.7288349861607
2021-02,1151,0.0
2021-03,1151,1604.0793842592088
2021-01,1152,579.7154306648714
2021-02,1152,0.0
2021-03,1152,2863.6690989631597
2021-01,1153,618.779232994645
2021-02,1153,0.0
2021-03,1153,1832.0765293397073
2021-01,1154,579.7154306648714
2021-02,1154,0.0
2021-03,1154,439.18383472933834
2021-01,1155,618.779232994645
2021-02,1155,0.0
2021-03,1155,531.1398019647334
2021-01,1156,580.9032345439815
2021-02,1156,0.0
2021-03,1156,25.651554749191945
2021-01,1157,580.9032345439815
2021-02,1157,0.0
2021-03,1157,384.9440498179593
2021-01,1158,7898.593271184124
2021-02,1158,2250.3752979863057
2021-03,1158,12129.620892443007
2021-01,1159,580.913315908616
2021-02,1159,179.8234869512637
2021-03,1159,2894.4910874688726
2021-01,1160,580.913315908616
2021-02,1160,0.0
2021-03,1160,3089.1485438273685
2021-01,1161,588.1646280345485
2021-02,1161,1240.3470029705472
2021-03,1161,4115.421599093332
2021-01,1162,588.1646280345485
2021-02,1162,1200.6675546881825
2021-03,1162,3519.737326389446
2021-01,1163,21463.239393270247
2021-02,1163,6942.255340391179
2021-03,1163,24897.360926938665
2021-01,1164,14630.025121298248
2021-02,1164,2545.3249149513904
2021-03,1164,18628.079456526946
2021-01,1165,10288.839318381295
2021-02,1165,1908.6583505456172
2021-03,1165,15088.878354499091
2021-01,1166,3303.2287672743
2021-02,1166,562.0347643372928
2021-03,1166,2326.474081648662
2021-01,1167,2854.5375068297103
2021-02,1167,469.5778082521351
2021-03,1167,2141.6129968691357
2021-01,1168,3442.812896104379
2021-02,1168,550.9335118386847
2021-03,1168,2329.558521853438
2021-01,1169,4086.0424988582404
2021-02,1169,880.8804206725029
2021-03,1169,3470.7150102200644
2021-01,1170,3347.7102491060837
2021-02,1170,689.9310225278873
2021-03,1170,2756.6558176558287
2021-01,1171,3165.2215823043007
2021-02,1171,387.08708720140396
2021-03,1171,2176.8868417142044
2021-01,1172,2675.2360238763185
2021-02,1172,432.16220493423896
2021-03,1172,1417.0221974543902
2021-01,1173,2816.2952444243892
2021-02,1173,240.87145701207155
2021-03,1173,1676.3666064263207
2021-01,1174,3023.491212429212
2021-02,1174,242.60368570613457
2021-03,1174,1768.3403719526268
2021-01,1175,3974.1835680299946
2021-02,1175,863.7176375233224
2021-03,1175,1454.63493279519
2021-01,1176,9318.342690919353
2021-02,1176,2913.2075290540893
2021-03,1176,4349.026059186448
2021-01,1177,4182.961898618488
2021-02,1177,973.5577034738909
2021-03,1177,1794.5575906022746
2021-01,1178,6770.968474817942
2021-02,1178,1082.345260064469
2021-03,1178,3710.1342101868754
2021-01,1179,3491.6792178627893
2021-02,1179,473.5009504948277
2021-03,1179,1978.1821742480874
2021-01,1180,11175.130641743473
2021-02,1180,1069.4468710328572
2021-03,1180,6060.278329547
2021-01,1181,3185.424196576638
2021-02,1181,904.881216574952
2021-03,1181,2300.4938230676507
2021-01,1182,2664.193976748451
2021-02,1182,314.9488630349378
2021-03,1182,1204.546545753067
2021-01,1183,5288.913311934426
2021-02,1183,596.205970506198
2021-03,1183,2577.9351183739213
2021-01,1184,8587.124342636047
2021-02,1184,1951.4704804393718
2021-03,1184,3284.805421456512
2021-01,1185,5812.093578712377
2021-02,1185,1754.2834645109838
2021-03,1185,2382.6885521619806
2021-01,1186,11862.038524716656
2021-02,1186,2180.384284504235
2021-03,1186,9070.280565906514
2021-01,1187,5711.5283909854725
2021-02,1187,2238.884075082897
2021-03,1187,2828.5190801127687
2021-01,1188,2334.947577776467
2021-02,1188,488.7846579040981
2021-03,1188,1730.176538283215
2021-01,1189,20102.734308865707
2021-02,1189,1675.9880883136796
2021-03,1189,10324.77072672611
2021-01,1190,5375.13188208333
2021-02,1190,1329.759972659376
2021-03,1190,1936.2632118668562
2021-01,1191,9847.052659946472
2021-02,1191,3273.8703541658288
2021-03,1191,4077.901045399226
2021-01,1192,5562.003523388912
2021-02,1192,1750.4980106872774
2021-03,1192,2180.661673110916
2021-01,1193,5053.380522594401
2021-02,1193,1394.1258787559168
2021-03,1193,1704.8159791250973
2021-01,1194,6307.928976840263
2021-02,1194,1202.7989534353571
2021-03,1194,3887.8621579803357
2021-01,1195,7923.121227748095
2021-02,1195,1644.4591826762423
2021-03,1195,2073.2553992864014
2021-01,1196,3513.3870256150276
2021-02,1196,756.0090591594137
2021-03,1196,2356.6596083714603
2021-01,1197,1597.837162464375
2021-02,1197,21.578105738702284
2021-03,1197,822.0280215668154
2021-01,1198,2677.527535661764
2021-02,1198,640.2750599191127
2021-03,1198,1503.904196879731
2021-01,1199,2519.7804308940495
2021-02,1199,613.5618184335132
2021-03,1199,1154.6291488349539
2021-01,1200,4666.4461175420565
2021-02,1200,1073.293967164182
2021-03,1200,1337.2189740116157
2021-01,1201,3345.8985824654696
2021-02,1201,1881.177556588292
2021-03,1201,1868.984205501265
2021-01,1202,7506.995152311419
2021-02,1202,2525.095071740607
2021-03,1202,3914.5935879971676
2021-01,1203,2983.410871906262
2021-02,1203,595.7000346818133
2021-03,1203,1483.1458684044587
2021-01,1204,8695.06450011882
2021-02,1204,1559.0552517754272
2021-03,1204,6652.827098755036
2021-01,1205,5709.512496922543
2021-02,1205,1166.5961599566574
2021-03,1205,4506.122456047284
2021-01,1206,9421.890435952246
2021-02,1206,3447.2472273230424
2021-03,1206,5593.825590418008
2021-01,1207,20226.14116748742
2021-02,1207,8402.372745602715
2021-03,1207,16959.507000032496
2021-01,1208,20498.40804508463
2021-02,1208,3554.9265597245953
2021-03,1208,15612.476586021145
2021-01,1209,1891.4901059629055
2021-02,1209,943.778499979688
2021-03,1209,1245.980290173852
2021-01,1210,9753.11683864201
2021-02,1210,3398.4800877754337
2021-03,1210,5864.343295822727
